ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
FBGN0265998,DOA,>4290,>4290,0
FBGN0004432,CYP1,91,50-132,23
FBGN0039290,CG13654,810,797-824,11
FBGN0003416,SL,1714,1660-1768,3
FBGN0003444,SMO,886,824-948,10
FBGN0030474,CG15747,1488,1480-1496,5
FBGN0034051,MLF,987,952-1023,8
FBGN0023507,D2HGDH,1714,1660-1768,3
FBGN0038090,CG10909,91,50-132,23
FBGN0259168,MNB,>4290,>4290,0
FBGN0038653,OCTALPHA2R,886,824-948,10
FBGN0262579,ECT4,810,797-824,11
FBGN0037624,CG8223,1488,1480-1496,5
FBGN0033273,GASZ,987,952-1023,8
FBGN0036058,CG6707,886,824-948,10
FBGN0027329,CCT6,>4290,>4290,0
FBGN0033578,BBS4,987,952-1023,8
FBGN0037882,CG17187,1714,1660-1768,3
FBGN0014455,AHCY,>4290,>4290,0
FBGN0032204,CG4953,950,948-952,9
FBGN0024996,EIF2BBETA,>4290,>4290,0
FBGN0262719,CG43163,987,952-1023,8
FBGN0014009,RAB2,1488,1480-1496,5
FBGN0004862,BAP,886,824-948,10
FBGN0037408,NPFR,748,743-753,13
FBGN0038306,ART3,987,952-1023,8
FBGN0260456,CG4806,987,952-1023,8
FBGN0014010,RAB5,1488,1480-1496,5
FBGN0029174,FKBP59,>4290,>4290,0
FBGN0000442,PKG21D,987,952-1023,8
FBGN0030522,CG11103,987,952-1023,8
FBGN0027093,ARGRS,987,952-1023,8
FBGN0033810,CG4646,950,948-952,9
FBGN0035524,CG11583,>4290,>4290,0
FBGN0033183,CG1620,950,948-952,9
FBGN0034270,PIG-A,1488,1480-1496,5
FBGN0035372,CG12093,810,797-824,11
FBGN0037543,CG10903,>4290,>4290,0
FBGN0030855,CG5800,>4290,>4290,0
FBGN0042134,CAPR,987,952-1023,8
FBGN0035046,ND-19,1488,1480-1496,5
FBGN0033958,JEF,950,948-952,9
FBGN0263757,RPB4,22,11-34,26
FBGN0037989,ATP8B,1714,1660-1768,3
FBGN0062442,CISD2,987,952-1023,8
FBGN0036397,NPRL3,1488,1480-1496,5
FBGN0038474,MRPS11,775,753-797,12
FBGN0053854,HIS3:CG33854,8,6-11,27
FBGN0053863,HIS3:CG33863,8,6-11,27
FBGN0053860,HIS3:CG33860,8,6-11,27
FBGN0053857,HIS3:CG33857,8,6-11,27
FBGN0053866,HIS3:CG33866,8,6-11,27
FBGN0039306,RIOK2,>4290,>4290,0
FBGN0037550,CG9667,1488,1480-1496,5
FBGN0022724,TAF8,987,952-1023,8
FBGN0035532,CG15014,1488,1480-1496,5
FBGN0013718,NUF,987,952-1023,8
FBGN0053155,CG33155,91,50-132,23
FBGN0003969,VAP,1064,1023-1105,7
FBGN0036509,CG7739,>4290,>4290,0
FBGN0035207,HERC4,1488,1480-1496,5
FBGN0051156,CG31156,950,948-952,9
FBGN0030366,USP7,1488,1480-1496,5
FBGN0034191,CG6984,950,948-952,9
FBGN0035383,CPT2,987,952-1023,8
FBGN0032209,HAND,886,824-948,10
FBGN0033570,ND-B14,1488,1480-1496,5
FBGN0011741,ARP6,>4290,>4290,0
FBGN0034879,RRP4,>4290,>4290,0
FBGN0034496,CG9143,1714,1660-1768,3
FBGN0037490,CG10053,1292,1105-1480,6
FBGN0031981,CG7466,950,948-952,9
FBGN0024230,HS2ST,987,952-1023,8
FBGN0267351,TOPORS,1064,1023-1105,7
FBGN0260648,RRP40,>4290,>4290,0
FBGN0010078,RPL23,>4290,>4290,0
FBGN0058191,CG40191,950,948-952,9
FBGN0039600,CG1646,950,948-952,9
FBGN0033540,ELP2,1488,1480-1496,5
FBGN0037293,CG12007,>4290,>4290,0
FBGN0051229,CG31229,1488,1480-1496,5
FBGN0001098,GDH,>4290,>4290,0
FBGN0016687,NURF-38,1714,1660-1768,3
FBGN0010225,GEL,1064,1023-1105,7
FBGN0261790,SME,1714,1660-1768,3
FBGN0261648,SALM,775,753-797,12
FBGN0000287,SALR,775,753-797,12
FBGN0031759,LID,1488,1480-1496,5
FBGN0036298,NST,>4290,>4290,0
FBGN0034406,JHEH3,950,948-952,9
FBGN0034405,JHEH2,950,948-952,9
FBGN0010053,JHEH1,950,948-952,9
FBGN0040268,TOP3ALPHA,>4290,>4290,0
FBGN0038686,CG5555,1714,1660-1768,3
FBGN0038418,PAD,987,952-1023,8
FBGN0037018,CG4042,775,753-797,12
FBGN0266377,PDE8,987,952-1023,8
FBGN0023095,CAPS,987,952-1023,8
FBGN0010452,TRN,987,952-1023,8
FBGN0040475,SH3PX1,1292,1105-1480,6
FBGN0034138,RPS15,>4290,>4290,0
FBGN0029878,PAT1,950,948-952,9
FBGN0034573,CG3295,1488,1480-1496,5
FBGN0039241,CG11089,950,948-952,9
FBGN0039025,USP12-46,1064,1023-1105,7
FBGN0015625,CYCB3,987,952-1023,8
FBGN0036813,ATG3,1714,1660-1768,3
FBGN0035631,TXL,1064,1023-1105,7
FBGN0036133,CG7638,987,952-1023,8
FBGN0004512,MDR49,419,358-480,18
FBGN0011770,GIP,987,952-1023,8
FBGN0034964,INTS1,1064,1023-1105,7
FBGN0000108,APPL,950,948-952,9
FBGN0030018,SLPR,987,952-1023,8
FBGN0023511,EDEM1,987,952-1023,8
FBGN0260798,GPRK1,987,952-1023,8
FBGN0027587,CG7028,1488,1480-1496,5
FBGN0028481,CG4341,987,952-1023,8
FBGN0051690,CG31690,987,952-1023,8
FBGN0030756,CG9903,810,797-824,11
FBGN0030638,CG11655,810,797-824,11
FBGN0259139,GLO,775,753-797,12
FBGN0030329,PRTP,1488,1480-1496,5
FBGN0035533,CIP4,1488,1480-1496,5
FBGN0039747,ADOR,202,132-272,22
FBGN0033842,CBC,1714,1660-1768,3
FBGN0026262,BIP2,886,824-948,10
FBGN0031344,CG7420,1488,1480-1496,5
FBGN0000247,CA,419,358-480,18
FBGN0030208,PPP4R2R,1064,1023-1105,7
FBGN0027950,MBD-LIKE,987,952-1023,8
FBGN0038675,CG6013,1488,1480-1496,5
FBGN0037741,CG16908,1488,1480-1496,5
FBGN0052857,CG32857,1488,1480-1496,5
FBGN0285970,CG32500,1488,1480-1496,5
FBGN0053502,CG33502,1488,1480-1496,5
FBGN0027589,CG1688,775,753-797,12
FBGN0000299,COL4A1,987,952-1023,8
FBGN0085447,SIF,1292,1105-1480,6
FBGN0036741,CG7510,886,824-948,10
FBGN0037644,CG11964,1488,1480-1496,5
FBGN0036926,CG7646,775,753-797,12
FBGN0028741,FAB1,1488,1480-1496,5
FBGN0037299,VPS37B,987,952-1023,8
FBGN0030653,CG7860,886,824-948,10
FBGN0036760,CG5567,987,952-1023,8
FBGN0052488,CG32488,91,50-132,23
FBGN0052487,CG32487,91,50-132,23
FBGN0034713,CG11291,91,50-132,23
FBGN0036759,CG5577,291,272-310,21
FBGN0259152,CLBN,>4290,>4290,0
FBGN0037891,CG5214,1714,1660-1768,3
FBGN0038438,DER-2,1488,1480-1496,5
FBGN0005624,PSC,987,952-1023,8
FBGN0265623,SU(Z)2,987,952-1023,8
FBGN0011817,NMO,1488,1480-1496,5
FBGN0036328,CG10749,987,952-1023,8
FBGN0262559,MDH2,987,952-1023,8
FBGN0036327,CG10748,987,952-1023,8
FBGN0032688,CG15160,987,952-1023,8
FBGN0032820,FBP,1714,1660-1768,3
FBGN0002579,RPL36,950,948-952,9
FBGN0028341,PTPMEG2,987,952-1023,8
FBGN0034491,HSL,1292,1105-1480,6
FBGN0035733,CG8641,1292,1105-1480,6
FBGN0031902,WNT6,886,824-948,10
FBGN0264325,ATG6,1488,1480-1496,5
FBGN0039883,RHOGAP100F,950,948-952,9
FBGN0034186,CG8950,1714,1660-1768,3
FBGN0032147,IP3K1,810,797-824,11
FBGN0003317,SAX,950,948-952,9
FBGN0034067,CG8399,775,753-797,12
FBGN0052699,LPCAT,987,952-1023,8
FBGN0037913,FABP,810,797-824,11
FBGN0030572,MRPS25,987,952-1023,8
FBGN0261064,RBSN-5,987,952-1023,8
FBGN0029959,RAB39,>4290,>4290,0
FBGN0026778,RAD1,1488,1480-1496,5
FBGN0035475,CG10866,419,358-480,18
FBGN0010409,RPL18A,>4290,>4290,0
FBGN0040660,CG13551,950,948-952,9
FBGN0034951,CG3860,91,50-132,23
FBGN0261286,MAT89BA,1714,1660-1768,3
FBGN0037251,CG9804,1292,1105-1480,6
FBGN0265177,CG44242,8,6-11,27
FBGN0053458,CG33458,22,11-34,26
FBGN0053459,CG33459,22,11-34,26
FBGN0034807,CG9897,22,11-34,26
FBGN0250850,RIG,291,272-310,21
FBGN0250868,CG42239,202,132-272,22
FBGN0030648,CG6340,3,0-6,28
FBGN0243586,TB,202,132-272,22
FBGN0039441,TWDLN,202,132-272,22
FBGN0051080,TWDLH,202,132-272,22
FBGN0001077,FTZ,810,797-824,11
FBGN0259740,CG42394,202,132-272,22
FBGN0263994,CG43737,202,132-272,22
FBGN0261633,CG42716,202,132-272,22
FBGN0261630,CG42713,202,132-272,22
FBGN0260645,CG42537,202,132-272,22
FBGN0265726,NNA1,202,132-272,22
FBGN0053752,CG33752,22,11-34,26
FBGN0053700,CG33700,202,132-272,22
FBGN0032218,CG5381,291,272-310,21
FBGN0263077,CG43340,202,132-272,22
FBGN0283509,PHM,419,358-480,18
FBGN0267689,CG46025,202,132-272,22
FBGN0052846,CG32846,202,132-272,22
FBGN0038790,MTNC,35,34-37,25
FBGN0041150,HOE1,3,0-6,28
FBGN0039798,CG11313,22,11-34,26
FBGN0267975,VIB,202,132-272,22
FBGN0041205,KEY,3,0-6,28
FBGN0038886,CG6475,202,132-272,22
FBGN0265180,CG44245,202,132-272,22
FBGN0261634,CG42717,22,11-34,26
FBGN0264090,CG43759,202,132-272,22
FBGN0264493,RDX,22,11-34,26
FBGN0266801,CG45263,202,132-272,22
FBGN0028870,CG4691,202,132-272,22
FBGN0033954,CG12860,22,11-34,26
FBGN0050363,COLA,22,11-34,26
FBGN0033283,CG11635,91,50-132,23
FBGN0259700,CG42354,202,132-272,22
FBGN0259699,CG42353,202,132-272,22
FBGN0034000,CG11808,202,132-272,22
FBGN0263216,CG43386,202,132-272,22
FBGN0030897,FRQ1,202,132-272,22
FBGN0051363,JUPITER,202,132-272,22
FBGN0266756,BTSZ,22,11-34,26
FBGN0053914,CG33914,22,11-34,26
FBGN0038858,CG5793,1488,1480-1496,5
FBGN0260742,CG12213,202,132-272,22
FBGN0013981,HIS4R,8,6-11,27
FBGN0085450,SNOO,202,132-272,22
FBGN0040959,PERITROPHIN-15A,22,11-34,26
FBGN0029957,CG12155,202,132-272,22
FBGN0264707,RHOGEF3,202,132-272,22
FBGN0259226,CG42326,202,132-272,22
FBGN0265193,ATF-2,202,132-272,22
FBGN0029719,CG15473,202,132-272,22
FBGN0261292,CHEB53A,202,132-272,22
FBGN0038888,CHEB93A,202,132-272,22
FBGN0261289,CHEB98A,202,132-272,22
FBGN0051438,CHEB93B,202,132-272,22
FBGN0261293,CHEB53B,202,132-272,22
FBGN0261294,CHEB74A,202,132-272,22
FBGN0035540,SYX17,35,34-37,25
FBGN0039107,CG10300,317,310-325,20
FBGN0085411,CG34382,202,132-272,22
FBGN0050464,IR52D,202,132-272,22
FBGN0050468,IR52C,202,132-272,22
FBGN0262035,CG42846,35,34-37,25
FBGN0259717,CG42371,202,132-272,22
FBGN0264750,CG44008,202,132-272,22
FBGN0027561,CG18659,3,0-6,28
FBGN0053463,CG33463,91,50-132,23
FBGN0053632,CG33632,91,50-132,23
FBGN0053648,CG33648,8,6-11,27
FBGN0053690,CG33690,202,132-272,22
FBGN0053764,CG33764,91,50-132,23
FBGN0053658,CG33658,91,50-132,23
FBGN0053912,CG33912,91,50-132,23
FBGN0053723,CG33723,91,50-132,23
FBGN0035572,CG13711,202,132-272,22
FBGN0042199,CG13713,202,132-272,22
FBGN0032377,CG14937,202,132-272,22
FBGN0032047,CG13088,202,132-272,22
FBGN0266916,CENP-C,202,132-272,22
FBGN0260969,CG42592,22,11-34,26
FBGN0264753,RGK1,202,132-272,22
FBGN0003507,SRP,202,132-272,22
FBGN0267326,NTL,419,358-480,18
FBGN0085569,CG41242,8,6-11,27
FBGN0266083,OCM,202,132-272,22
FBGN0036623,CG4729,3,0-6,28
FBGN0036622,CG4753,3,0-6,28
FBGN0036621,ROQ,3,0-6,28
FBGN0036423,CG3919,202,132-272,22
FBGN0261502,CG42650,202,132-272,22
FBGN0259990,CG42487,202,132-272,22
FBGN0260461,RCD7,202,132-272,22
FBGN0260789,MXC,202,132-272,22
FBGN0262167,ANA1,202,132-272,22
FBGN0024833,AP-1MU,987,952-1023,8
FBGN0266409,CG45049,810,797-824,11
FBGN0004839,OTK,810,797-824,11
FBGN0267728,OTK2,810,797-824,11
FBGN0015905,AST,1292,1105-1480,6
FBGN0026160,TNA,1488,1480-1496,5
FBGN0034451,TBCB,987,952-1023,8
FBGN0000565,EIP71CD,987,952-1023,8
FBGN0035416,GRY,1488,1480-1496,5
FBGN0034611,MFS16,987,952-1023,8
FBGN0023506,ES2,950,948-952,9
FBGN0035811,CG12262,1714,1660-1768,3
FBGN0033657,SLN,810,797-824,11
FBGN0035423,EIF1,950,948-952,9
FBGN0029925,CG3040,987,952-1023,8
FBGN0032372,CG4988,987,952-1023,8
FBGN0030525,CG10996,987,952-1023,8
FBGN0035679,CG10467,987,952-1023,8
FBGN0052445,CG32445,987,952-1023,8
FBGN0043783,CG32444,987,952-1023,8
FBGN0037975,CG3397,987,952-1023,8
FBGN0037973,CG18547,987,952-1023,8
FBGN0037974,CG12224,987,952-1023,8
FBGN0036279,NCC69,987,952-1023,8
FBGN0039828,CG1542,>4290,>4290,0
FBGN0035166,JMJD5,1488,1480-1496,5
FBGN0020655,ARFGAP1,1714,1660-1768,3
FBGN0261986,RASSF8,748,743-753,13
FBGN0285912,MAH,987,952-1023,8
FBGN0024365,CG12773,950,948-952,9
FBGN0035085,CG3770,987,952-1023,8
FBGN0003079,RAF,987,952-1023,8
FBGN0029662,CG12206,987,952-1023,8
FBGN0051559,CG31559,987,952-1023,8
FBGN0028527,CG18507,672,601-743,14
FBGN0036733,U4-U6-60K,1714,1660-1768,3
FBGN0019830,COLT,987,952-1023,8
FBGN0031881,MME1,987,952-1023,8
FBGN0264751,VTI1B,1064,1023-1105,7
FBGN0003346,RANGAP,1292,1105-1480,6
FBGN0026593,CG5707,>4290,>4290,0
FBGN0035309,CG15879,>4290,>4290,0
FBGN0037071,CG7632,>4290,>4290,0
FBGN0026570,CG5704,1488,1480-1496,5
FBGN0037070,CG11309,>4290,>4290,0
FBGN0035312,CG15820,1488,1480-1496,5
FBGN0034232,CG4866,950,948-952,9
FBGN0034392,MFS15,987,952-1023,8
FBGN0050272,MFS1,202,132-272,22
FBGN0050265,CG30265,91,50-132,23
FBGN0034783,CG9825,91,50-132,23
FBGN0034784,CG9826,91,50-132,23
FBGN0039886,CG2003,91,50-132,23
FBGN0010651,MFS14,987,952-1023,8
FBGN0034785,CG3649,202,132-272,22
FBGN0033048,CG7881,91,50-132,23
FBGN0033234,MFS12,987,952-1023,8
FBGN0034782,CG12490,91,50-132,23
FBGN0034394,CG15096,987,952-1023,8
FBGN0263198,ACN,1064,1023-1105,7
FBGN0264294,CYT-B5,1292,1105-1480,6
FBGN0029854,CG3566,8,6-11,27
FBGN0038181,CG9297,672,601-743,14
FBGN0051040,COG7,1488,1480-1496,5
FBGN0031639,MRPS2,1292,1105-1480,6
FBGN0037050,ICA69,987,952-1023,8
FBGN0002183,DRE4,1714,1660-1768,3
FBGN0019925,SURF4,950,948-952,9
FBGN0032870,CG2608,987,952-1023,8
FBGN0034936,CG2970,>4290,>4290,0
FBGN0011211,BLW,1292,1105-1480,6
FBGN0030670,PIS,>4290,>4290,0
FBGN0050372,ASAP,1488,1480-1496,5
FBGN0025366,IP259,>4290,>4290,0
FBGN0086906,SLS,810,797-824,11
FBGN0030625,CG5877,1488,1480-1496,5
FBGN0260744,TANGO9,987,952-1023,8
FBGN0028892,CG4161,1292,1105-1480,6
FBGN0034687,CG11475,1292,1105-1480,6
FBGN0034688,CG11474,1292,1105-1480,6
FBGN0034689,CG2921,1292,1105-1480,6
FBGN0052220,CSAS,672,601-743,14
FBGN0013720,PCK,775,753-797,12
FBGN0034057,CG8314,1488,1480-1496,5
FBGN0051601,CG31601,3,0-6,28
FBGN0029941,CG1677,810,797-824,11
FBGN0035978,UGP,1488,1480-1496,5
FBGN0034327,CG14505,35,34-37,25
FBGN0037156,CG11523,950,948-952,9
FBGN0033264,NUP50,987,952-1023,8
FBGN0039135,CG13603,672,601-743,14
FBGN0260753,PDFR,775,753-797,12
FBGN0004057,ZW,>4290,>4290,0
FBGN0050106,CCHA1-R,950,948-952,9
FBGN0033058,CCHA2-R,950,948-952,9
FBGN0061360,CG33672,202,132-272,22
FBGN0030768,CG9723,987,952-1023,8
FBGN0033564,PEX6,1714,1660-1768,3
FBGN0038811,PUS1,>4290,>4290,0
FBGN0023514,CG14805,1488,1480-1496,5
FBGN0031331,CG5440,22,11-34,26
FBGN0030386,CG2574,202,132-272,22
FBGN0039094,CG10184,886,824-948,10
FBGN0086442,MIB2,987,952-1023,8
FBGN0032398,CG6766,1064,1023-1105,7
FBGN0016975,STNB,987,952-1023,8
FBGN0034744,VPS20,1488,1480-1496,5
FBGN0262527,NSL1,987,952-1023,8
FBGN0031048,CG12237,1292,1105-1480,6
FBGN0003353,SEI,950,948-952,9
FBGN0002413,DCO,987,952-1023,8
FBGN0035980,MRRF1,1488,1480-1496,5
FBGN0001992,CYP303A1,886,824-948,10
FBGN0038095,CYP304A1,886,824-948,10
FBGN0024222,IKKBETA,987,952-1023,8
FBGN0264975,NRG,987,952-1023,8
FBGN0036696,CG14057,950,948-952,9
FBGN0030468,CG1622,1488,1480-1496,5
FBGN0031897,CG13784,1488,1480-1496,5
FBGN0261854,APKC,987,952-1023,8
FBGN0040344,CG3711,1064,1023-1105,7
FBGN0024236,FOI,886,824-948,10
FBGN0031377,CG15356,341,325-358,19
FBGN0035872,CG7185,987,952-1023,8
FBGN0000152,AXS,950,948-952,9
FBGN0036488,CG6878,672,601-743,14
FBGN0037926,ELP1,1488,1480-1496,5
FBGN0045759,BIN,987,952-1023,8
FBGN0033060,CG7849,810,797-824,11
FBGN0083953,CG34117,886,824-948,10
FBGN0045073,STIM,987,952-1023,8
FBGN0039260,SMG6,987,952-1023,8
FBGN0034915,EIF6,>4290,>4290,0
FBGN0037742,RPT3R,91,50-132,23
FBGN0028686,RPT3,>4290,>4290,0
FBGN0045980,NIKI,43,37-50,24
FBGN0004169,UP,22,11-34,26
FBGN0024234,GBB,987,952-1023,8
FBGN0032775,CG17544,1064,1023-1105,7
FBGN0086712,EGM,1064,1023-1105,7
FBGN0032879,CART,886,824-948,10
FBGN0038404,CG8925,291,272-310,21
FBGN0063649,CG6006,886,824-948,10
FBGN0086365,ORCT2,291,272-310,21
FBGN0019952,ORCT,291,272-310,21
FBGN0264907,CG44098,291,272-310,21
FBGN0038752,CG4462,202,132-272,22
FBGN0038753,CG4459,202,132-272,22
FBGN0038750,CG4465,91,50-132,23
FBGN0034479,CG8654,886,824-948,10
FBGN0267796,TMC,987,952-1023,8
FBGN0023529,CG2918,>4290,>4290,0
FBGN0004049,YRT,950,948-952,9
FBGN0032598,CHLD3,1488,1480-1496,5
FBGN0022770,PERITROPHIN-A,672,601-743,14
FBGN0263241,MOCS1,1488,1480-1496,5
FBGN0022943,CBP20,1714,1660-1768,3
FBGN0020440,FAK,987,952-1023,8
FBGN0034360,CG10927,>4290,>4290,0
FBGN0267849,SYX7,1488,1480-1496,5
FBGN0029711,USF,91,50-132,23
FBGN0035088,CG3776,810,797-824,11
FBGN0052758,CG32758,987,952-1023,8
FBGN0039069,CG6763,291,272-310,21
FBGN0086691,UK114,>4290,>4290,0
FBGN0265351,NAC,1488,1480-1496,5
FBGN0036888,CG9330,950,948-952,9
FBGN0030352,SICILY,1488,1480-1496,5
FBGN0260750,MULK,1488,1480-1496,5
FBGN0086916,SNKY,950,948-952,9
FBGN0086698,FRTZ,987,952-1023,8
FBGN0285949,RPL31,>4290,>4290,0
FBGN0027607,CG8230,1064,1023-1105,7
FBGN0001233,HSP83,>4290,>4290,0
FBGN0000928,FS(1)YB,810,797-824,11
FBGN0037205,BOYB,810,797-824,11
FBGN0051755,SOYB,810,797-824,11
FBGN0036579,CG5027,1488,1480-1496,5
FBGN0028703,NHE3,1292,1105-1480,6
FBGN0037436,HR83,775,753-797,12
FBGN0037478,CG2656,>4290,>4290,0
FBGN0262126,SEC24CD,1714,1660-1768,3
FBGN0036183,CG6083,91,50-132,23
FBGN0035321,CG1275,950,948-952,9
FBGN0032363,DLG5,987,952-1023,8
FBGN0260639,GAMMATUB23C,1934,1768-2101,2
FBGN0004885,TOK,43,37-50,24
FBGN0029885,CG3224,1488,1480-1496,5
FBGN0015781,P5CR,>4290,>4290,0
FBGN0037878,CG6693,1488,1480-1496,5
FBGN0039172,SPASE22-23,950,948-952,9
FBGN0044511,MRPS21,748,743-753,13
FBGN0032486,MRF1,>4290,>4290,0
FBGN0034968,RPL12,>4290,>4290,0
FBGN0034176,STE24A,>4290,>4290,0
FBGN0036153,CG7573,91,50-132,23
FBGN0050462,STE24C,91,50-132,23
FBGN0034175,STE24B,91,50-132,23
FBGN0038428,CG14894,>4290,>4290,0
FBGN0002593,RPLP1,1488,1480-1496,5
FBGN0039271,CG11839,987,952-1023,8
FBGN0036985,ZYE,748,743-753,13
FBGN0283471,WUPA,810,797-824,11
FBGN0034999,CG3394,987,952-1023,8
FBGN0023001,MELT,810,797-824,11
FBGN0010825,GUG,987,952-1023,8
FBGN0033550,CG12341,950,948-952,9
FBGN0010395,ITGBN,341,325-358,19
FBGN0005198,GIG,1488,1480-1496,5
FBGN0027518,WDR24,1488,1480-1496,5
FBGN0001319,KN,987,952-1023,8
FBGN0024806,DIP2,1292,1105-1480,6
FBGN0263398,UCK,1488,1480-1496,5
FBGN0267978,AP,987,952-1023,8
FBGN0038980,OCTBETA1R,810,797-824,11
FBGN0250910,OCTBETA3R,810,797-824,11
FBGN0039580,GFAT2,987,952-1023,8
FBGN0027341,GFAT1,987,952-1023,8
FBGN0020389,PAPSS,987,952-1023,8
FBGN0032597,CG17904,>4290,>4290,0
FBGN0020251,SFL,987,952-1023,8
FBGN0267001,TEN-A,987,952-1023,8
FBGN0267795,FRL,987,952-1023,8
FBGN0036666,TSG101,1488,1480-1496,5
FBGN0002577,M,672,601-743,14
FBGN0031536,COG3,1714,1660-1768,3
FBGN0016075,VKG,91,50-132,23
FBGN0266709,ZMYND10,987,952-1023,8
FBGN0040230,DBO,987,952-1023,8
FBGN0259150,OTOPLC,775,753-797,12
FBGN0011586,E(R),987,952-1023,8
FBGN0001965,SOS,1488,1480-1496,5
FBGN0037698,CG16779,987,952-1023,8
FBGN0000667,ACTN,987,952-1023,8
FBGN0086361,ALPH,987,952-1023,8
FBGN0040212,DHAP-AT,1292,1105-1480,6
FBGN0017578,MAX,987,952-1023,8
FBGN0002524,LACE,>4290,>4290,0
FBGN0038345,CG5213,22,11-34,26
FBGN0263755,SU(VAR)3-9,8,6-11,27
FBGN0261608,RPL37A,>4290,>4290,0
FBGN0262730,DTN,810,797-824,11
FBGN0037819,CG14688,1488,1480-1496,5
FBGN0036518,RHOGAP71E,775,753-797,12
FBGN0046685,WSCK,987,952-1023,8
FBGN0032752,CG10702,22,11-34,26
FBGN0000659,FKH,987,952-1023,8
FBGN0030514,CG9941,1064,1023-1105,7
FBGN0031497,SERRS,>4290,>4290,0
FBGN0051249,CG31249,1064,1023-1105,7
FBGN0000578,ENA,950,948-952,9
FBGN0030808,RHOGAP15B,202,132-272,22
FBGN0045843,RACGAP84C,91,50-132,23
FBGN0000117,ARM,987,952-1023,8
FBGN0027951,MTA1-LIKE,987,952-1023,8
FBGN0034734,CG4554,1714,1660-1768,3
FBGN0036838,CG3808,>4290,>4290,0
FBGN0001323,KNRL,672,601-743,14
FBGN0001320,KNI,672,601-743,14
FBGN0000560,EG,672,601-743,14
FBGN0266268,FECH,1714,1660-1768,3
FBGN0036804,SGF11,987,952-1023,8
FBGN0032198,EEF1DELTA,987,952-1023,8
FBGN0034606,ASPP,810,797-824,11
FBGN0034351,RSWL,886,824-948,10
FBGN0037382,HPR1,1488,1480-1496,5
FBGN0029975,SPIDEY,1064,1023-1105,7
FBGN0004372,ALY,91,50-132,23
FBGN0023076,CLK,886,824-948,10
FBGN0027086,ILERS,>4290,>4290,0
FBGN0038880,SIFAR,886,824-948,10
FBGN0026058,ODSH,419,358-480,18
FBGN0259108,FUTSCH,775,753-797,12
FBGN0040890,KSH,886,824-948,10
FBGN0034982,NAA35,1488,1480-1496,5
FBGN0010774,REF1,987,952-1023,8
FBGN0027052,STUB1,1488,1480-1496,5
FBGN0031992,CG8498,202,132-272,22
FBGN0050100,CG30100,950,948-952,9
FBGN0032925,CG9246,>4290,>4290,0
FBGN0038313,CG4338,>4290,>4290,0
FBGN0010602,LWR,>4290,>4290,0
FBGN0028968,GAMMACOP,1714,1660-1768,3
FBGN0024913,ACTBETA,810,797-824,11
FBGN0022700,CHT4,810,797-824,11
FBGN0034580,CHT8,810,797-824,11
FBGN0034582,CHT9,810,797-824,11
FBGN0050293,CHT12,91,50-132,23
FBGN0030662,CG9220,987,952-1023,8
FBGN0264075,TGO,987,952-1023,8
FBGN0265605,RIC,1488,1480-1496,5
FBGN0035397,CG11486,950,948-952,9
FBGN0030737,CG9914,987,952-1023,8
FBGN0033949,CG10131,987,952-1023,8
FBGN0038065,SNX3,1292,1105-1480,6
FBGN0016919,NOMPB,987,952-1023,8
FBGN0052532,CG32532,886,824-948,10
FBGN0034748,CG17807,>4290,>4290,0
FBGN0016794,DOS,672,601-743,14
FBGN0261269,CONV,950,948-952,9
FBGN0037848,TSP86D,341,325-358,19
FBGN0025394,INC,987,952-1023,8
FBGN0035001,SLIK,1488,1480-1496,5
FBGN0004419,ME31B,>4290,>4290,0
FBGN0032821,CDGAPR,950,948-952,9
FBGN0266582,ND-30,1292,1105-1480,6
FBGN0260935,VPS15,>4290,>4290,0
FBGN0037110,ORMDL,291,272-310,21
FBGN0028999,NERFIN-1,291,272-310,21
FBGN0030051,SPIRIT,291,272-310,21
FBGN0003450,SNK,748,743-753,13
FBGN0030925,HAYAN,748,743-753,13
FBGN0030926,PSH,748,743-753,13
FBGN0036569,ILERS-M,775,753-797,12
FBGN0030230,RPH,341,325-358,19
FBGN0033468,CG1418,1488,1480-1496,5
FBGN0264495,GPP,1488,1480-1496,5
FBGN0036258,EIF3L,1714,1660-1768,3
FBGN0261822,BSG,950,948-952,9
FBGN0032191,CG5734,987,952-1023,8
FBGN0031655,MARCAL1,317,310-325,20
FBGN0027378,MRG15,1488,1480-1496,5
FBGN0036754,CG5589,1714,1660-1768,3
FBGN0017550,RGA,>4290,>4290,0
FBGN0028683,SPT4,>4290,>4290,0
FBGN0040075,REPT,>4290,>4290,0
FBGN0029736,CG4041,1488,1480-1496,5
FBGN0037105,S1P,1488,1480-1496,5
FBGN0030738,CG9915,987,952-1023,8
FBGN0035928,CG13310,672,601-743,14
FBGN0036545,GXIVSPLA2,950,948-952,9
FBGN0038016,MBD-R2,886,824-948,10
FBGN0030529,CLIC,810,797-824,11
FBGN0051550,CG31550,987,952-1023,8
FBGN0260987,VTD,1714,1660-1768,3
FBGN0264740,CG43998,91,50-132,23
FBGN0039126,CG13601,1488,1480-1496,5
FBGN0264741,CG43999,35,34-37,25
FBGN0031143,CG1532,987,952-1023,8
FBGN0035953,CG5087,1488,1480-1496,5
FBGN0039378,ALPHA4GT2,810,797-824,11
FBGN0031491,ALPHA4GT1,810,797-824,11
