ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSGALG00000035058,CAMKV,645,615-676,14
ENSGALG00000003103,MST1R,645,615-676,14
ENSGALG00000002919,MON1A,1714,1660-1768,3
ENSGALG00000002908,TRAIP,645,615-676,14
ENSGALG00000002024,COMT,680,676-684,13
ENSGALG00000050470,OPN1LW,44,42-47,27
ENSGALG00000029616,HCFC2,>4290,>4290,0
ENSGALG00000006211,BCL2L1,987,952-1023,8
ENSGALG00000007989,ADNP,645,615-676,14
ENSGALG00000005790,,544,473-615,15
ENSGALG00000003670,MAFB,987,952-1023,8
ENSGALG00000044404,,645,615-676,14
ENSGALG00000049420,,18,0-37,29
ENSGALG00000039155,ZHX3,680,676-684,13
ENSGALG00000003681,TOP1,645,615-676,14
ENSGALG00000001062,GGT7,680,676-684,13
ENSGALG00000008018,SNAI1,454,435-473,16
ENSGALG00000030985,MYH7B,645,615-676,14
ENSGALG00000003147,TRPC4AP,680,676-684,13
ENSGALG00000025948,,987,952-1023,8
ENSGALG00000001492,NDRG3,886,824-948,10
ENSGALG00000001522,PHF20,886,824-948,10
ENSGALG00000001536,,680,676-684,13
ENSGALG00000004570,NCOA3,544,473-615,15
ENSGALG00000004542,ZMYND8,987,952-1023,8
ENSGALG00000005652,DIDO1,645,615-676,14
ENSGALG00000005609,OGFR,454,435-473,16
ENSGALG00000049487,KCNK15,645,615-676,14
ENSGALG00000005102,CDH4,544,473-615,15
ENSGALG00000005121,TAF4,1578,1496-1660,4
ENSGALG00000005125,LSM14B,1934,1768-2101,2
ENSGALG00000003921,DBNDD2,454,435-473,16
ENSGALG00000007668,BMP7,645,615-676,14
ENSGALG00000007653,RAE1,1934,1768-2101,2
ENSGALG00000026081,RBM38,>4290,>4290,0
ENSGALG00000006688,TADA3,1488,1480-1496,5
ENSGALG00000006691,ARPC4,1714,1660-1768,3
ENSGALG00000002099,,1934,1768-2101,2
ENSGALG00000002283,MAPKAPK3,645,615-676,14
ENSGALG00000004297,DNAH1,987,952-1023,8
ENSGALG00000006328,CHCHD4,1292,1105-1480,6
ENSGALG00000036300,SEC61A2,>4290,>4290,0
ENSGALG00000005966,SEC61A1,645,615-676,14
ENSGALG00000005701,IP6K2,1934,1768-2101,2
ENSGALG00000026945,CIDEC,454,435-473,16
ENSGALG00000005789,UQCRC1,1488,1480-1496,5
ENSGALG00000053876,,680,676-684,13
ENSGALG00000032828,,18,0-37,29
ENSGALG00000005897,HMCES,1934,1768-2101,2
ENSGALG00000005902,RAB7A,1578,1496-1660,4
ENSGALG00000005907,RPN1,1714,1660-1768,3
ENSGALG00000005909,GATA2,680,676-684,13
ENSGALG00000009504,,18,0-37,29
ENSGALG00000032373,,645,615-676,14
ENSGALG00000001697,,1578,1496-1660,4
ENSGALG00000054442,,1714,1660-1768,3
ENSGALG00000004569,UNC5B,886,824-948,10
ENSGALG00000049446,SLC29A3,645,615-676,14
ENSGALG00000004769,PSAP,544,473-615,15
ENSGALG00000004747,,544,473-615,15
ENSGALG00000027579,MRPS6,645,615-676,14
ENSGALG00000004372,MICU1,1714,1660-1768,3
ENSGALG00000004355,MCU,1714,1660-1768,3
ENSGALG00000004345,OIT3,645,615-676,14
ENSGALG00000004332,PLA2G12B,645,615-676,14
ENSGALG00000011537,PDE10A,950,948-952,9
ENSGALG00000011489,TBXT,950,948-952,9
ENSGALG00000020005,SFT2D1,1714,1660-1768,3
ENSGALG00000009095,LHCGR,174,111-237,23
ENSGALG00000008257,MERTK,645,615-676,14
ENSGALG00000046358,FBLN7,1064,1023-1105,7
ENSGALG00000008269,ZC3H8,645,615-676,14
ENSGALG00000029378,ITGA9,987,952-1023,8
ENSGALG00000041114,GOLGA4,680,676-684,13
ENSGALG00000008960,KCNK12,950,948-952,9
ENSGALG00000008957,MSH6,1934,1768-2101,2
ENSGALG00000008942,FOXN2,544,473-615,15
ENSGALG00000008937,PPP1R21,1064,1023-1105,7
ENSGALG00000009092,STON1,544,473-615,15
ENSGALG00000009107,NRXN1,645,615-676,14
ENSGALG00000008172,ERLEC1,1934,1768-2101,2
ENSGALG00000008165,GPR75,454,435-473,16
ENSGALG00000008163,PSME4,1714,1660-1768,3
ENSGALG00000037464,,>4290,>4290,0
ENSGALG00000011200,THBS2,680,676-684,13
ENSGALG00000011571,AGPAT4,987,952-1023,8
ENSGALG00000011005,KCNK1,886,824-948,10
ENSGALG00000011003,SLC35F3,645,615-676,14
ENSGALG00000017173,GUCY1A2,987,952-1023,8
ENSGALG00000017171,CWF19L2,1578,1496-1660,4
ENSGALG00000017170,ALKBH8,>4290,>4290,0
ENSGALG00000028658,KBTBD3,645,615-676,14
ENSGALG00000027707,ESM1,645,615-676,14
ENSGALG00000014875,HCN1,987,952-1023,8
ENSGALG00000027785,CCBE1,544,473-615,15
ENSGALG00000034821,LMAN1L,544,473-615,15
ENSGALG00000038426,CPLX4,810,797-824,11
ENSGALG00000027983,,645,615-676,14
ENSGALG00000004701,SET,810,797-824,11
ENSGALG00000004738,GLE1,1714,1660-1768,3
ENSGALG00000033760,PTGES2,987,952-1023,8
ENSGALG00000003412,,544,473-615,15
ENSGALG00000005983,SMARCB1,1714,1660-1768,3
ENSGALG00000005994,DERL3,>4290,>4290,0
ENSGALG00000002064,STOML2,>4290,>4290,0
ENSGALG00000002023,PIGO,1578,1496-1660,4
ENSGALG00000001900,PHF24,454,435-473,16
ENSGALG00000034950,SMPD3,680,676-684,13
ENSGALG00000039499,LRRCC1,987,952-1023,8
ENSGALG00000038915,E2F5,1934,1768-2101,2
ENSGALG00000007956,PLXDC2,645,615-676,14
ENSGALG00000047289,TNFAIP8L3,645,615-676,14
ENSGALG00000043583,SCG3,544,473-615,15
ENSGALG00000018976,LYSMD2,680,676-684,13
ENSGALG00000004710,TMOD3,987,952-1023,8
ENSGALG00000004696,LEO1,645,615-676,14
ENSGALG00000031448,MAPK4,>4290,>4290,0
ENSGALG00000048303,,18,0-37,29
ENSGALG00000005894,USP8,645,615-676,14
ENSGALG00000023436,HDC,454,435-473,16
ENSGALG00000014167,TTLL12,987,952-1023,8
ENSGALG00000014189,SULT4A1,987,952-1023,8
ENSGALG00000003527,ARRDC2,645,615-676,14
ENSGALG00000037716,UBA52,1714,1660-1768,3
ENSGALG00000003130,DDX49,>4290,>4290,0
ENSGALG00000003220,UPF1,>4290,>4290,0
ENSGALG00000003385,LSM4,1714,1660-1768,3
ENSGALG00000001696,SAG,544,473-615,15
ENSGALG00000001619,ATG16L1,1714,1660-1768,3
ENSGALG00000050656,,18,0-37,29
ENSGALG00000006375,TM4SF19,645,615-676,14
ENSGALG00000006392,RNF168,886,824-948,10
ENSGALG00000030344,ISYNA1,645,615-676,14
ENSGALG00000026780,TPGS1,544,473-615,15
ENSGALG00000039733,,645,615-676,14
ENSGALG00000041520,YJU2,1714,1660-1768,3
ENSGALG00000049579,,645,615-676,14
ENSGALG00000000722,,454,435-473,16
ENSGALG00000054469,DISP1,1578,1496-1660,4
ENSGALG00000027418,,680,676-684,13
ENSGALG00000014874,MRPS30,810,797-824,11
ENSGALG00000014877,EMB,950,948-952,9
ENSGALG00000030063,MALT1,1064,1023-1105,7
ENSGALG00000010694,SECISBP2,1714,1660-1768,3
ENSGALG00000015652,,645,615-676,14
ENSGALG00000009945,CPM,645,615-676,14
ENSGALG00000013926,DCLRE1C,987,952-1023,8
ENSGALG00000006633,TMEM243,544,473-615,15
ENSGALG00000030844,DMTF1,810,797-824,11
ENSGALG00000008532,NELFB,1064,1023-1105,7
ENSGALG00000008838,FKBP15,1934,1768-2101,2
ENSGALG00000027965,OPRL1,544,473-615,15
ENSGALG00000000357,,680,676-684,13
ENSGALG00000003743,VPS37B,987,952-1023,8
ENSGALG00000003736,ABCB9,>4290,>4290,0
ENSGALG00000003696,,39,37-42,28
ENSGALG00000003687,OGFOD2,645,615-676,14
ENSGALG00000013528,,544,473-615,15
ENSGALG00000043448,ABLIM2,645,615-676,14
ENSGALG00000036621,ZCCHC4,987,952-1023,8
ENSGALG00000053991,,18,0-37,29
ENSGALG00000031348,SPPL2A,544,473-615,15
ENSGALG00000008398,MPP4,987,952-1023,8
ENSGALG00000008730,CYP20A1,886,824-948,10
ENSGALG00000039872,PDLIM4,886,824-948,10
ENSGALG00000006677,P4HA2,680,676-684,13
ENSGALG00000007832,PEX13,645,615-676,14
ENSGALG00000007845,REL,645,615-676,14
ENSGALG00000007853,PAPOLG,810,797-824,11
ENSGALG00000009926,HAAO,1714,1660-1768,3
ENSGALG00000031786,BLVRA,680,676-684,13
ENSGALG00000001750,MAT2B,645,615-676,14
ENSGALG00000038202,PWWP2A,645,615-676,14
ENSGALG00000005961,DGUOK,987,952-1023,8
ENSGALG00000001429,TTC1,>4290,>4290,0
ENSGALG00000030899,ATXN7L3,950,948-952,9
ENSGALG00000029304,SMARCD2,544,473-615,15
ENSGALG00000000349,PSMC5,>4290,>4290,0
ENSGALG00000006561,MRPL23,886,824-948,10
ENSGALG00000035282,IGF2,645,615-676,14
ENSGALG00000029648,TH,810,797-824,11
ENSGALG00000032687,PHLDA2,454,435-473,16
ENSGALG00000047182,ACHE,950,948-952,9
ENSGALG00000012034,ADSL,>4290,>4290,0
ENSGALG00000011840,PPP2R5E,>4290,>4290,0
ENSGALG00000011827,WDR89,645,615-676,14
ENSGALG00000011861,SYT16,645,615-676,14
ENSGALG00000035973,YIPF6,645,615-676,14
ENSGALG00000020747,MBD4,424,413-435,17
ENSGALG00000053391,,454,435-473,16
ENSGALG00000005021,RAB43,544,473-615,15
ENSGALG00000044299,,987,952-1023,8
ENSGALG00000000208,MCC,544,473-615,15
ENSGALG00000030160,DRC7,454,435-473,16
ENSGALG00000037939,ADGRG1,382,352-413,18
ENSGALG00000001149,ADGRG5,454,435-473,16
ENSGALG00000014616,MT3,424,413-435,17
ENSGALG00000052786,,104,98-111,24
ENSGALG00000004042,NUFIP2,544,473-615,15
ENSGALG00000028949,CORO6,424,413-435,17
ENSGALG00000040942,EFCAB5,1578,1496-1660,4
ENSGALG00000023355,TMEM154,332,312-352,19
ENSGALG00000043861,,44,42-47,27
ENSGALG00000010009,TTC29,987,952-1023,8
ENSGALG00000047190,,1488,1480-1496,5
ENSGALG00000031210,,1488,1480-1496,5
ENSGALG00000048771,,382,352-413,18
ENSGALG00000038096,NOS2,544,473-615,15
ENSGALG00000054787,,544,473-615,15
ENSGALG00000009498,NPY1R,544,473-615,15
ENSGALG00000007346,JCAD,544,473-615,15
ENSGALG00000013503,FAM149A,987,952-1023,8
ENSGALG00000017145,MPHOSPH8,454,435-473,16
ENSGALG00000040959,GRP,544,473-615,15
ENSGALG00000031663,SEC11C,680,676-684,13
ENSGALG00000043768,MT-ND2,645,615-676,14
ENSGALG00000032142,MT-CO1,987,952-1023,8
ENSGALG00000032456,COII,680,676-684,13
ENSGALG00000041091,ATP6,680,676-684,13
ENSGALG00000035334,COX3,680,676-684,13
ENSGALG00000030436,ND3,645,615-676,14
ENSGALG00000036229,ND4,680,676-684,13
ENSGALG00000029500,ND5,680,676-684,13
ENSGALG00000037838,ND6,63,47-80,26
ENSGALG00000032079,CYTB,950,948-952,9
ENSGALG00000052452,,544,473-615,15
ENSGALG00000035803,THRSP,544,473-615,15
ENSGALG00000005359,,89,80-98,25
ENSGALG00000048886,,18,0-37,29
ENSGALG00000030677,ABCG2,1714,1660-1768,3
ENSGALG00000001806,,424,413-435,17
ENSGALG00000002643,,174,111-237,23
ENSGALG00000052537,,18,0-37,29
ENSGALG00000031430,,544,473-615,15
ENSGALG00000054445,,454,435-473,16
ENSGALG00000015203,,454,435-473,16
ENSGALG00000004353,TBCA,18,0-37,29
ENSGALG00000011190,,987,952-1023,8
ENSGALG00000050089,,245,237-254,22
ENSGALG00000027064,HIST1H3H,39,37-42,28
ENSGALG00000051325,,18,0-37,29
ENSGALG00000035244,,18,0-37,29
ENSGALG00000050484,,44,42-47,27
ENSGALG00000051955,,44,42-47,27
ENSGALG00000050406,,174,111-237,23
ENSGALG00000040269,,680,676-684,13
ENSGALG00000053749,,18,0-37,29
ENSGALG00000000818,,544,473-615,15
ENSGALG00000002570,,544,473-615,15
ENSGALG00000044485,F2RL3,544,473-615,15
ENSGALG00000033033,MEP1A,987,952-1023,8
ENSGALG00000011409,SNRPF,645,615-676,14
ENSGALG00000000451,MEIG1,987,952-1023,8
ENSGALG00000047442,,44,42-47,27
ENSGALG00000009497,AVPR2,645,615-676,14
ENSGALG00000012849,SLC37A3,886,824-948,10
ENSGALG00000026278,,39,37-42,28
ENSGALG00000041066,DNASE1,987,952-1023,8
ENSGALG00000001972,,645,615-676,14
ENSGALG00000053835,,18,0-37,29
ENSGALG00000043610,,89,80-98,25
ENSGALG00000053246,OCM2,332,312-352,19
ENSGALG00000021027,PDCD7,680,676-684,13
ENSGALG00000042443,,39,37-42,28
ENSGALG00000054931,,39,37-42,28
ENSGALG00000008141,,645,615-676,14
ENSGALG00000032988,PCMT1L,>4290,>4290,0
ENSGALG00000041277,UBB,18,0-37,29
ENSGALG00000040662,HSF3,544,473-615,15
ENSGALG00000036867,CBX6,544,473-615,15
ENSGALG00000005291,,544,473-615,15
ENSGALG00000052038,MBLAC1,645,615-676,14
ENSGALG00000001805,,454,435-473,16
ENSGALG00000041634,ACTG2,174,111-237,23
ENSGALG00000006819,AGBL1,544,473-615,15
ENSGALG00000026229,PIGY,382,352-413,18
ENSGALG00000002407,HYDIN,987,952-1023,8
ENSGALG00000017040,,266,254-280,21
ENSGALG00000047516,,454,435-473,16
ENSGALG00000007153,DYL1,174,111-237,23
ENSGALG00000047567,,18,0-37,29
ENSGALG00000011802,GSG1,454,435-473,16
ENSGALG00000050317,,44,42-47,27
ENSGALG00000046993,,18,0-37,29
ENSGALG00000044788,ZNF628,544,473-615,15
ENSGALG00000044780,,645,615-676,14
ENSGALG00000004196,,645,615-676,14
ENSGALG00000043190,,18,0-37,29
ENSGALG00000008021,RNF114,680,676-684,13
ENSGALG00000008026,SPATA2,680,676-684,13
ENSGALG00000008045,SLC9A8,>4290,>4290,0
ENSGALG00000015151,B4GALT6,680,676-684,13
ENSGALG00000026263,RGS8,454,435-473,16
ENSGALG00000033535,RGS16,544,473-615,15
ENSGALG00000026572,RGS5,544,473-615,15
ENSGALG00000002564,RGS4,886,824-948,10
ENSGALG00000032336,SLC25A10,1714,1660-1768,3
ENSGALG00000045753,MRPL12,1714,1660-1768,3
ENSGALG00000007224,HGS,1292,1105-1480,6
ENSGALG00000023279,EPN3,645,615-676,14
ENSGALG00000028979,FN3KRP,987,952-1023,8
ENSGALG00000001531,FN3K,987,952-1023,8
ENSGALG00000001503,TBCD,>4290,>4290,0
ENSGALG00000001518,ZNF750,454,435-473,16
ENSGALG00000028354,METRNL,645,615-676,14
ENSGALG00000007242,SLITRK4,544,473-615,15
ENSGALG00000034500,CIDEA,454,435-473,16
ENSGALG00000039589,,1934,1768-2101,2
ENSGALG00000031275,TUBB6,454,435-473,16
ENSGALG00000013703,DIPK1C,544,473-615,15
ENSGALG00000042481,FARS2,>4290,>4290,0
ENSGALG00000043041,NRN1,645,615-676,14
ENSGALG00000012799,RREB1,645,615-676,14
ENSGALG00000033054,RMC1,1578,1496-1660,4
ENSGALG00000015004,RIOK3,645,615-676,14
ENSGALG00000043172,CLVS1,544,473-615,15
ENSGALG00000015413,STX19,544,473-615,15
ENSGALG00000016043,CLDN14,544,473-615,15
ENSGALG00000041232,TMEM223,89,80-98,25
ENSGALG00000053379,,987,952-1023,8
ENSGALG00000044258,,987,952-1023,8
ENSGALG00000046049,,645,615-676,14
ENSGALG00000054160,,645,615-676,14
ENSGALG00000046960,,645,615-676,14
ENSGALG00000046771,,645,615-676,14
ENSGALG00000052894,,645,615-676,14
ENSGALG00000050039,,645,615-676,14
ENSGALG00000044260,,645,615-676,14
ENSGALG00000054136,,645,615-676,14
ENSGALG00000039979,,645,615-676,14
ENSGALG00000050177,,645,615-676,14
ENSGALG00000048183,,645,615-676,14
ENSGALG00000043931,,645,615-676,14
ENSGALG00000048939,,645,615-676,14
ENSGALG00000050195,,645,615-676,14
ENSGALG00000044942,,645,615-676,14
ENSGALG00000049591,,645,615-676,14
ENSGALG00000016808,,645,615-676,14
ENSGALG00000050613,,645,615-676,14
ENSGALG00000048470,,645,615-676,14
ENSGALG00000045947,,645,615-676,14
ENSGALG00000051579,,645,615-676,14
ENSGALG00000048911,,645,615-676,14
ENSGALG00000044599,,645,615-676,14
ENSGALG00000046504,,645,615-676,14
ENSGALG00000050358,,645,615-676,14
ENSGALG00000051334,,645,615-676,14
ENSGALG00000033619,,645,615-676,14
ENSGALG00000046920,,645,615-676,14
ENSGALG00000051445,,645,615-676,14
ENSGALG00000047336,,645,615-676,14
ENSGALG00000054905,,645,615-676,14
ENSGALG00000035351,,645,615-676,14
ENSGALG00000050486,,645,615-676,14
ENSGALG00000028872,TPT1,>4290,>4290,0
ENSGALG00000016975,KCTD4,886,824-948,10
ENSGALG00000008415,ALS2,1714,1660-1768,3
ENSGALG00000034973,FZD7,987,952-1023,8
ENSGALG00000008703,RFC4,>4290,>4290,0
ENSGALG00000008744,MCF2L2,645,615-676,14
ENSGALG00000009157,ECT2,987,952-1023,8
ENSGALG00000007326,PMM2,1934,1768-2101,2
ENSGALG00000010745,HMGB2,645,615-676,14
ENSGALG00000043106,WDR17,>4290,>4290,0
ENSGALG00000010769,HPGD,987,952-1023,8
ENSGALG00000010781,GLRA3,645,615-676,14
ENSGALG00000005860,ACAA1,645,615-676,14
ENSGALG00000008753,FBXO48,645,615-676,14
ENSGALG00000026999,SNRPB2,1714,1660-1768,3
ENSGALG00000008725,KIF16B,382,352-413,18
ENSGALG00000020729,NDUFAF5,1934,1768-2101,2
ENSGALG00000034768,ESF1,1934,1768-2101,2
ENSGALG00000031582,RAB1B,424,413-435,17
ENSGALG00000008544,SLC8A1,680,676-684,13
ENSGALG00000036001,SMAD2Z,987,952-1023,8
ENSGALG00000014184,,987,952-1023,8
ENSGALG00000015677,SUSD1,544,473-615,15
ENSGALG00000042762,ZBTB26,544,473-615,15
ENSGALG00000003901,P2RX4,645,615-676,14
ENSGALG00000006607,GUCD1,1578,1496-1660,4
ENSGALG00000006627,UPB1,1578,1496-1660,4
ENSGALG00000006648,SPECC1L,1064,1023-1105,7
ENSGALG00000003854,IFT81,987,952-1023,8
ENSGALG00000003826,ANAPC7,645,615-676,14
ENSGALG00000047781,RAD9B,1714,1660-1768,3
ENSGALG00000004571,PPP1CC,645,615-676,14
ENSGALG00000004598,CUX2,544,473-615,15
ENSGALG00000008051,MTMR3,>4290,>4290,0
ENSGALG00000004436,CYP3A4,645,615-676,14
ENSGALG00000004460,FOXK1,645,615-676,14
ENSGALG00000004530,MMD2,>4290,>4290,0
ENSGALG00000032588,ARPC1B,1714,1660-1768,3
ENSGALG00000004693,ARPC1A,1714,1660-1768,3
ENSGALG00000007291,,987,952-1023,8
ENSGALG00000043693,ALKBH5,645,615-676,14
ENSGALG00000005005,MIEF2,645,615-676,14
ENSGALG00000004711,PTCD1,680,676-684,13
ENSGALG00000004611,FBXL18,1714,1660-1768,3
ENSGALG00000028985,,454,435-473,16
ENSGALG00000044705,TIMM50,44,42-47,27
ENSGALG00000038964,,680,676-684,13
ENSGALG00000007218,MB21D2,680,676-684,13
ENSGALG00000052927,,18,0-37,29
ENSGALG00000007253,IL1RAP,680,676-684,13
ENSGALG00000026907,GMNC,680,676-684,13
ENSGALG00000001803,IWS1,987,952-1023,8
ENSGALG00000034671,WDR74,44,42-47,27
ENSGALG00000006253,ILKAP,>4290,>4290,0
ENSGALG00000050819,,44,42-47,27
ENSGALG00000037896,,18,0-37,29
ENSGALG00000048210,,18,0-37,29
ENSGALG00000041384,SHKBP1,987,952-1023,8
ENSGALG00000040367,P2RY14,544,473-615,15
ENSGALG00000040561,GPR171,544,473-615,15
ENSGALG00000051085,,18,0-37,29
ENSGALG00000007361,SST,544,473-615,15
ENSGALG00000006272,,645,615-676,14
ENSGALG00000001313,EIF4H,1292,1105-1480,6
ENSGALG00000002225,RFFL,645,615-676,14
ENSGALG00000032097,TBX20,987,952-1023,8
ENSGALG00000038978,,987,952-1023,8
ENSGALG00000017418,,987,952-1023,8
ENSGALG00000032184,CSPG5,454,435-473,16
ENSGALG00000031227,ELP6,645,615-676,14
ENSGALG00000035768,SCAP,1488,1480-1496,5
ENSGALG00000050691,,950,948-952,9
ENSGALG00000045312,SEMA6C,987,952-1023,8
ENSGALG00000046607,SCNM1,645,615-676,14
ENSGALG00000030247,TMOD4,987,952-1023,8
ENSGALG00000044383,MCL1,544,473-615,15
ENSGALG00000037480,ENSA,680,676-684,13
ENSGALG00000043021,HORMAD1,987,952-1023,8
ENSGALG00000028147,CTSK,454,435-473,16
ENSGALG00000034458,S100A1,645,615-676,14
ENSGALG00000015387,ATG5,1714,1660-1768,3
ENSGALG00000021365,DCTN3,680,676-684,13
ENSGALG00000031397,NT5C3A,987,952-1023,8
ENSGALG00000031650,BBS9,987,952-1023,8
ENSGALG00000029811,BMPER,680,676-684,13
ENSGALG00000033379,EAF1,680,676-684,13
ENSGALG00000040665,METTL6,1292,1105-1480,6
ENSGALG00000039337,SH3BP5,987,952-1023,8
ENSGALG00000041731,CAPN7,987,952-1023,8
ENSGALG00000005415,TEAD1,987,952-1023,8
ENSGALG00000005569,USP47,1714,1660-1768,3
ENSGALG00000013223,CLEC3A,645,615-676,14
ENSGALG00000013225,VAT1L,>4290,>4290,0
ENSGALG00000053766,,1292,1105-1480,6
ENSGALG00000039300,NFAT5,645,615-676,14
ENSGALG00000000907,KARS,>4290,>4290,0
ENSGALG00000006179,RPL13,>4290,>4290,0
ENSGALG00000000507,CPNE7,680,676-684,13
ENSGALG00000048078,,1578,1496-1660,4
ENSGALG00000000660,CYB5B,1578,1496-1660,4
ENSGALG00000000787,DHX38,1714,1660-1768,3
ENSGALG00000000713,ZFHX3,680,676-684,13
ENSGALG00000005708,HNF4BETA,987,952-1023,8
ENSGALG00000032143,CRISPLD2,680,676-684,13
ENSGALG00000005674,USP10,645,615-676,14
ENSGALG00000000875,PHLPP2,544,473-615,15
ENSGALG00000000848,AP1G1,>4290,>4290,0
ENSGALG00000000817,ZNF821,544,473-615,15
ENSGALG00000028253,ATXN1L,950,948-952,9
ENSGALG00000004150,MYO1E,645,615-676,14
ENSGALG00000004171,RNF111,645,615-676,14
ENSGALG00000052242,,18,0-37,29
ENSGALG00000004230,LIPC,645,615-676,14
ENSGALG00000004270,ALDH1A2,>4290,>4290,0
ENSGALG00000034550,POLR2M,544,473-615,15
ENSGALG00000036680,,544,473-615,15
ENSGALG00000004304,TCF12,987,952-1023,8
ENSGALG00000013893,MNS1,987,952-1023,8
ENSGALG00000042476,TEX9,987,952-1023,8
ENSGALG00000041896,RFX7,645,615-676,14
ENSGALG00000004347,NEDD4,645,615-676,14
ENSGALG00000021627,IFI27L2,266,254-280,21
ENSGALG00000009566,IARS2,>4290,>4290,0
ENSGALG00000009503,RAB3GAP2,1578,1496-1660,4
ENSGALG00000036747,TTC31,>4290,>4290,0
ENSGALG00000014118,MRPS26,645,615-676,14
ENSGALG00000036142,LOXL3,987,952-1023,8
ENSGALG00000015978,PANK2,987,952-1023,8
ENSGALG00000047393,,680,676-684,13
ENSGALG00000016094,SFXN5,1064,1023-1105,7
ENSGALG00000030516,EMX1,544,473-615,15
ENSGALG00000010588,GNOT2,89,80-98,25
ENSGALG00000054336,CDC25B,544,473-615,15
ENSGALG00000036589,GFRA4,544,473-615,15
ENSGALG00000029521,,44,42-47,27
ENSGALG00000045544,,44,42-47,27
ENSGALG00000054251,,18,0-37,29
ENSGALG00000048625,,18,0-37,29
ENSGALG00000012350,TDRD7,645,615-676,14
ENSGALG00000028186,RERG,645,615-676,14
ENSGALG00000033589,SYN3,544,473-615,15
ENSGALG00000028627,TIMP3,950,948-952,9
ENSGALG00000046187,PARP12,645,615-676,14
ENSGALG00000012921,ETV6,645,615-676,14
ENSGALG00000042228,TAFA4,645,615-676,14
ENSGALG00000009759,SLC16A7,950,948-952,9
ENSGALG00000009755,LRIG3,987,952-1023,8
ENSGALG00000009747,ATP23,645,615-676,14
ENSGALG00000009743,RPAP3,645,615-676,14
ENSGALG00000040023,MAPK11,544,473-615,15
ENSGALG00000011651,ARL1,>4290,>4290,0
ENSGALG00000011643,UTP20,1714,1660-1768,3
ENSGALG00000011633,SLC5A8,950,948-952,9
ENSGALG00000005146,PDP2,>4290,>4290,0
ENSGALG00000034992,FRMD4A,680,676-684,13
ENSGALG00000038225,SEMA3E,987,952-1023,8
ENSGALG00000006560,SEMA3A,987,952-1023,8
ENSGALG00000006563,SEMA3D,987,952-1023,8
ENSGALG00000006576,GRM3,987,952-1023,8
ENSGALG00000005571,HCCS,1488,1480-1496,5
ENSGALG00000036829,RECK,987,952-1023,8
ENSGALG00000033179,TGFBR1,680,676-684,13
ENSGALG00000005442,PALMD,645,615-676,14
ENSGALG00000002193,ARHGEF4,645,615-676,14
ENSGALG00000015407,PLAG1,544,473-615,15
ENSGALG00000042082,MOS,1578,1496-1660,4
ENSGALG00000009017,STEAP2,544,473-615,15
ENSGALG00000005619,F3,454,435-473,16
ENSGALG00000005647,ABCD3,1714,1660-1768,3
ENSGALG00000036004,MRPL34,544,473-615,15
ENSGALG00000010083,ST3GAL3,645,615-676,14
ENSGALG00000032098,ARTN,645,615-676,14
ENSGALG00000009032,PIF1,1578,1496-1660,4
ENSGALG00000017380,UQCRHL,1488,1480-1496,5
ENSGALG00000010360,NSUN4,886,824-948,10
ENSGALG00000010436,DMBX1,645,615-676,14
ENSGALG00000011238,WLS,987,952-1023,8
ENSGALG00000043087,MTF2,987,952-1023,8
ENSGALG00000005953,RPAP2,645,615-676,14
ENSGALG00000006051,CDC7,>4290,>4290,0
ENSGALG00000006091,,645,615-676,14
ENSGALG00000050568,,645,615-676,14
ENSGALG00000006205,GTF2B,1934,1768-2101,2
ENSGALG00000006237,PKN2,680,676-684,13
ENSGALG00000006261,SELENOF,1578,1496-1660,4
ENSGALG00000005809,SEPTIN2,680,676-684,13
ENSGALG00000037739,STK25,1064,1023-1105,7
ENSGALG00000003052,AGFG1,645,615-676,14
ENSGALG00000002764,ATP1B3,950,948-952,9
ENSGALG00000002729,GK5,1488,1480-1496,5
ENSGALG00000042990,IFT27,>4290,>4290,0
ENSGALG00000027665,SYNGR1,987,952-1023,8
ENSGALG00000012150,TAB1,>4290,>4290,0
ENSGALG00000036743,MGAT3,645,615-676,14
ENSGALG00000027887,,645,615-676,14
ENSGALG00000005253,C1QTNF8,382,352-413,18
ENSGALG00000012483,TMPRSS6,950,948-952,9
ENSGALG00000029810,RPS19BP1,544,473-615,15
ENSGALG00000012488,TST,645,615-676,14
ENSGALG00000012135,ATF4,680,676-684,13
ENSGALG00000028230,SUN2,454,435-473,16
ENSGALG00000012178,PDGFB,645,615-676,14
ENSGALG00000038141,NCF4,645,615-676,14
ENSGALG00000012522,PVALB,544,473-615,15
ENSGALG00000012285,BAIAP2L2,382,352-413,18
ENSGALG00000034504,,645,615-676,14
ENSGALG00000048223,,645,615-676,14
ENSGALG00000043451,DNAL4,544,473-615,15
ENSGALG00000012281,PLA2G6,680,676-684,13
ENSGALG00000002742,TMEM132B,382,352-413,18
ENSGALG00000031067,TMEM132A,332,312-352,19
ENSGALG00000003820,ARPC3,1714,1660-1768,3
ENSGALG00000003807,GPN3,>4290,>4290,0
ENSGALG00000015386,RNF170,987,952-1023,8
ENSGALG00000015390,HOOK3,1064,1023-1105,7
ENSGALG00000026395,TRABD2A,454,435-473,16
ENSGALG00000002487,SFSWAP,987,952-1023,8
ENSGALG00000009297,TELO2,1578,1496-1660,4
ENSGALG00000002666,RAB11FIP3,987,952-1023,8
